sample,seconds,register,value
2520659,57.15780045351474,0x08,0x02
2520687,57.15843537414966,0x34,0xA0
2520719,57.15916099773243,0x2E,0x48
2520721,57.15920634920635,0x36,0x04
2520738,57.15959183673469,0x2F,0x46
2520740,57.15963718820862,0x37,0xF0
2521331,57.173038548752835,0x30,0xD0
2521348,57.173424036281176,0x31,0x34
2521365,57.173809523809524,0x2A,0x51
2521367,57.173854875283446,0x32,0x1C
2521400,57.17460317460318,0x34,0xC0
2521432,57.175328798185944,0x36,0x20
2521449,57.175714285714285,0x37,0xD4
2522056,57.189478458049884,0x30,0xB0
2522073,57.18986394557823,0x31,0x14
2522090,57.19024943310657,0x32,0x48
2522122,57.19097505668934,0x34,0xE0
2522155,57.19172335600907,0x36,0x3C
2522172,57.19210884353741,0x37,0xB8
2522776,57.20580498866213,0x30,0xCC
2522793,57.20619047619048,0x29,0x36
2522795,57.2062358276644,0x31,0xF4
2522801,57.20637188208617,0x08,0x01
2522813,57.206643990929706,0x32,0x74
2522845,57.20736961451247,0x2C,0x51
2522848,57.20743764172336,0x34,0x04
2522880,57.20816326530612,0x36,0x58
2522897,57.20854875283447,0x37,0x9C
2523500,57.22222222222222,0x30,0xEC
2523517,57.22260770975057,0x31,0xD0
2523534,57.22299319727891,0x32,0x84
2523567,57.22374149659864,0x34,0x24
2523599,57.22446712018141,0x36,0x74
2523616,57.22485260770975,0x37,0xA0
2523645,57.22551020408163,0x1B,0x80
2523685,57.22641723356009,0xE0,0x7F
2523687,57.226462585034014,0xE8,0x6F
2523688,57.22648526077098,0xF0,0x8F
2523690,57.2265306122449,0xF8,0x0F
2523693,57.22659863945578,0x1B,0x40
2523748,57.22784580498866,0x1B,0x80
2523786,57.228707482993194,0xE2,0x7F
2523788,57.22875283446712,0xEA,0x6F
2523789,57.22877551020408,0xF2,0x8F
2523791,57.228820861678,0xFA,0x0F
2523794,57.22888888888889,0x1B,0x40
2523822,57.22952380952381,0x1B,0x80
2523836,57.22984126984127,0x1B,0x40
2523879,57.230816326530615,0x1B,0x80
2523893,57.23113378684807,0x1B,0x40
2523910,57.23151927437642,0x1B,0x80
2523934,57.23206349206349,0xE6,0xAF
2523936,57.23210884353742,0xEE,0x0F
2523937,57.232131519274375,0xF6,0x9F
2523939,57.2321768707483,0xFE,0x0F
2523940,57.23219954648526,0x08,0x06
2523942,57.232244897959184,0x1B,0x40
2524223,57.238616780045355,0x28,0x41
2524229,57.23875283446712,0x60,0x20
2524234,57.23886621315193,0x70,0x6B
2524238,57.238956916099774,0x68,0x2F
2524242,57.23904761904762,0x78,0x14
2524253,57.23929705215419,0xE0,0x73
2524260,57.23945578231292,0xF0,0x63
2524267,57.239614512471654,0xE8,0x84
2524275,57.23979591836735,0xF8,0x08
2524279,57.23988662131519,0x08,0x78
2524291,57.24015873015873,0x31,0xB0
2524307,57.240521541950116,0x2A,0x1E
2524314,57.24068027210885,0x62,0x2A
2524318,57.24077097505669,0x72,0x6B
2524322,57.240861678004535,0x6A,0x2F
2524326,57.24095238095238,0x7A,0x17
2524337,57.241201814058954,0xE2,0x73
2524344,57.241360544217684,0xF2,0x63
2524351,57.241519274376415,0xEA,0x84
2524359,57.24170068027211,0xFA,0x08
2524363,57.241791383219955,0x08,0x7A
2524391,57.24242630385488,0x34,0x44
2524425,57.243197278911566,0x2E,0x3E
2524443,57.24360544217687,0x7E,0x15
2524454,57.243854875283446,0xE6,0xA5
2524461,57.24401360544218,0xF6,0x0F
2524468,57.24417233560091,0xEE,0x95
2524476,57.244353741496596,0xFE,0x08
2524480,57.24444444444445,0x08,0x7E
2524492,57.24471655328798,0x37,0xB8
2524944,57.25496598639456,0x28,0x42
2524946,57.25501133786848,0x30,0x3C
2524963,57.25539682539682,0x31,0xCC
2524980,57.25578231292517,0x32,0x44
2525013,57.256530612244894,0x34,0x48
2525045,57.25725623582766,0x36,0x34
2525062,57.25764172335601,0x37,0xD4
2525184,57.2604081632653,0x1B,0x80
2525203,57.26083900226757,0x1B,0x40
2525669,57.27140589569161,0x30,0x5C
2525686,57.271791383219956,0x31,0xEC
2525703,57.2721768707483,0x32,0x70
2525735,57.27290249433106,0x34,0x28
2525741,57.27303854875284,0x7C,0x1E
2525774,57.27378684807256,0x36,0x50
2525791,57.27417233560091,0x37,0xF0
2525846,57.27541950113379,0x1B,0x80
2525893,57.276485260770976,0xE1,0x7F
2525894,57.27650793650793,0xE9,0x6F
2525896,57.27655328798186,0xF1,0x8F
2525897,57.27657596371882,0xF9,0x0F
2525901,57.276666666666664,0x1B,0x40
2526392,57.28780045351474,0x30,0x80
2526408,57.288163265306125,0x29,0x41
2526411,57.288231292517004,0x31,0xAC
2526415,57.288321995464855,0x61,0x20
2526419,57.2884126984127,0x71,0x6B
2526423,57.28850340136054,0x69,0x2F
2526427,57.28859410430839,0x79,0x16
2526438,57.28884353741497,0xE1,0x73
2526445,57.28900226757369,0xF1,0x63
2526452,57.289160997732424,0xE9,0x84
2526460,57.28934240362812,0xF9,0x08
2526464,57.28943310657596,0x08,0x79
2526476,57.2897052154195,0x32,0x88
2526508,57.29043083900227,0x34,0x04
2526514,57.290566893424035,0x08,0x04
2526542,57.29120181405896,0x36,0x6C
2526558,57.29156462585034,0x2F,0x48
2526561,57.29163265306122,0x37,0x0C
2527113,57.304149659863945,0x30,0x70
2527130,57.30453514739229,0x31,0xFC
2527147,57.304920634920634,0x32,0x5C
2527179,57.3056462585034,0x2C,0x50
2527182,57.30571428571429,0x34,0xE4
2527214,57.306439909297055,0x36,0x60
2527231,57.306825396825396,0x37,0x28
2527836,57.32054421768707,0x30,0x50
2527852,57.320907029478455,0x29,0x42
2527855,57.32097505668934,0x31,0x1C
2527872,57.32136054421769,0x32,0x30
2527904,57.32208616780046,0x34,0xC4
