sample,seconds,register,value
117477,2.6638775510204082,0x31,0x3C
118182,2.6798639455782314,0x30,0x60
118199,2.680249433106576,0x31,0x60
118907,2.6963038548752833,0x30,0x70
118924,2.6966893424036282,0x31,0x70
119628,2.71265306122449,0x30,0x4C
119645,2.7130385487528343,0x31,0x4C
120349,2.729002267573696,0x30,0x2C
120366,2.729387755102041,0x31,0x2C
121072,2.7453968253968255,0x30,0x08
121089,2.74578231292517,0x31,0x08
121111,2.746281179138322,0x08,0x02
121128,2.7466666666666666,0x08,0x03
121145,2.7470521541950115,0x08,0x04
121794,2.761768707482993,0x28,0x50
121797,2.7618367346938775,0x30,0xE4
121803,2.7619727891156463,0x08,0x00
121815,2.762244897959184,0x29,0x50
121817,2.7622902494331067,0x31,0xE4
122517,2.7781632653061226,0x30,0xC4
122534,2.778548752834467,0x31,0xC0
123239,2.79453514739229,0x30,0xD8
123256,2.794920634920635,0x31,0xD4
123963,2.810952380952381,0x30,0xF8
123980,2.8113378684807255,0x31,0xF8
124687,2.8273696145124716,0x28,0x51
124689,2.8274149659863945,0x30,0x1C
124706,2.8278004535147394,0x29,0x51
124708,2.8278458049886623,0x31,0x1C
124830,2.830612244897959,0x1B,0x80
124849,2.831043083900227,0xE0,0x7F
124851,2.8310884353741494,0xE8,0x6F
124852,2.831111111111111,0xF0,0x8F
124854,2.831156462585034,0xF8,0x0F
124857,2.8312244897959182,0x1B,0x40
124884,2.8318367346938778,0x1B,0x80
124902,2.8322448979591837,0xE1,0xAF
124903,2.832267573696145,0xE9,0x0F
124905,2.832312925170068,0xF1,0x9F
124906,2.8323356009070295,0xF9,0x0F
124908,2.8323809523809524,0x08,0x01
124910,2.8324263038548754,0x1B,0x40
124937,2.8330385487528345,0x1B,0x80
124952,2.8333786848072564,0xE2,0xAF
124954,2.8334240362811793,0xEA,0x0F
124955,2.833446712018141,0xF2,0x9F
124957,2.8334920634920633,0xFA,0x0F
124960,2.8335600907029477,0x1B,0x40
124980,2.834013605442177,0x1B,0x80
124995,2.8343537414965985,0xE3,0xAF
124996,2.83437641723356,0xEB,0x0F
124998,2.834421768707483,0xF3,0x9F
124999,2.8344444444444443,0xFB,0x0F
125003,2.83453514739229,0x1B,0x40
125022,2.834965986394558,0x1B,0x80
125037,2.8353061224489795,0xE4,0xAF
125039,2.8353514739229024,0xEC,0x0F
125040,2.835374149659864,0xF4,0x9F
125042,2.835419501133787,0xFC,0x0F
125045,2.835487528344671,0x1B,0x40
125408,2.843718820861678,0x28,0x4E
125427,2.8441496598639455,0x78,0x0B
125438,2.8443990929705216,0xE0,0x73
125445,2.844557823129252,0xF0,0x63
125452,2.8447165532879817,0xE8,0x84
125460,2.8448979591836734,0xF8,0x08
125464,2.8449886621315192,0x08,0x78
125475,2.8452380952380953,0x29,0x4E
125494,2.8456689342403627,0x79,0x14
125505,2.845918367346939,0xE1,0xA5
125512,2.846077097505669,0xF1,0x0F
125519,2.8462358276643993,0xE9,0x95
125527,2.8464172335600906,0xF9,0x08
125531,2.8465079365079364,0x08,0x79
125542,2.8467573696145125,0x2A,0x41
125572,2.847437641723356,0xE2,0xA5
125579,2.8475963718820863,0xF2,0x0F
125586,2.8477551020408165,0xEA,0x95
125594,2.8479365079365078,0xFA,0x08
125598,2.8480272108843536,0x08,0x7A
125609,2.8482766439909297,0x2B,0x3C
125639,2.848956916099773,0xE3,0xA5
125646,2.8491156462585034,0xF3,0x0F
125653,2.8492743764172337,0xEB,0x95
125661,2.849455782312925,0xFB,0x08
125665,2.849546485260771,0x08,0x7B
125676,2.849795918367347,0x2C,0x35
125706,2.8504761904761904,0xE4,0xA5
125713,2.8506349206349206,0xF4,0x0F
125720,2.850793650793651,0xEC,0x95
125728,2.8509750566893426,0xFC,0x08
125732,2.851065759637188,0x08,0x7C
126132,2.8601360544217687,0x30,0x3C
126149,2.8605215419501135,0x31,0x3C
126853,2.876485260770975,0x30,0x60
126870,2.8768707482993197,0x31,0x60
127575,2.892857142857143,0x30,0x70
127592,2.8932426303854877,0x31,0x70
128300,2.909297052154195,0x30,0x4C
128317,2.9096825396825396,0x31,0x4C
129021,2.9256462585034013,0x30,0x2C
129038,2.926031746031746,0x31,0x2C
129744,2.942040816326531,0x30,0x08
129761,2.9424263038548752,0x31,0x08
129783,2.942925170068027,0x08,0x02
129800,2.943310657596372,0x08,0x03
129817,2.9436961451247163,0x08,0x04
130466,2.9584126984126984,0x28,0x4D
130469,2.9584807256235828,0x30,0xE4
130475,2.9586167800453516,0x08,0x00
130487,2.9588888888888887,0x29,0x4D
130489,2.9589342403628116,0x31,0xE4
131189,2.974807256235828,0x30,0xC4
131206,2.9751927437641723,0x31,0xC0
131910,2.991156462585034,0x30,0xD8
131927,2.991541950113379,0x31,0xD4
132635,3.007596371882086,0x30,0xF8
132652,3.007981859410431,0x31,0xF8
133355,3.023922902494331,0x28,0x4E
133357,3.023968253968254,0x30,0x1C
133374,3.024353741496599,0x29,0x4E
133376,3.0243990929705213,0x31,0x1C
133498,3.0271655328798186,0x1B,0x80
133522,3.0277097505668933,0xE0,0x7F
133524,3.027755102040816,0xE8,0x6F
133525,3.0277777777777777,0xF0,0x8F
133527,3.0278231292517006,0xF8,0x0F
133530,3.027891156462585,0x1B,0x40
133557,3.028503401360544,0x1B,0x80
133575,3.0289115646258504,0xE1,0xAF
133576,3.028934240362812,0xE9,0x0F
133578,3.028979591836735,0xF1,0x9F
133579,3.0290022675736963,0xF9,0x0F
133581,3.029047619047619,0x08,0x01
133583,3.029092970521542,0x1B,0x40
