sample,seconds,command,chip,address,value,note
3121120,70.77369614512472,0x54,YM2151,0x35,0x74,
3121759,70.78818594104308,0x54,YM2151,0x30,0x00,
3121776,70.78857142857143,0x54,YM2151,0x31,0x18,
3121793,70.78895691609978,0x54,YM2151,0x32,0x18,
3121810,70.78934240362811,0x54,YM2151,0x33,0x7C,
3121827,70.78972789115646,0x54,YM2151,0x34,0x08,
3121943,70.792358276644,0x54,YM2151,0xE1,0xAF,
3121945,70.79240362811791,0x54,YM2151,0xE9,0x0F,
3121946,70.79242630385488,0x54,YM2151,0xF1,0x9F,
3121948,70.7924716553288,0x54,YM2151,0xF9,0x0F,
3121993,70.79349206349207,0x54,YM2151,0xE2,0xAF,
3121995,70.79353741496598,0x54,YM2151,0xEA,0x0F,
3121996,70.79356009070295,0x54,YM2151,0xF2,0x9F,
3121998,70.79360544217687,0x54,YM2151,0xFA,0x0F,
3122480,70.80453514739229,0x54,YM2151,0x28,0x1D,
3122482,70.80458049886622,0x54,YM2151,0x30,0xF0,
3122498,70.80494331065759,0x54,YM2151,0x29,0x31,
3122528,70.80562358276644,0x54,YM2151,0xE1,0xA5,
3122535,70.80578231292517,0x54,YM2151,0xF1,0x0F,
3122542,70.8059410430839,0x54,YM2151,0xE9,0x95,
3122550,70.8061224489796,0x54,YM2151,0xF9,0x08,
3122554,70.80621315192744,0x54,YM2151,0x08,0x79,
3122565,70.80646258503401,0x54,YM2151,0x2A,0x21,
3122595,70.80714285714286,0x54,YM2151,0xE2,0xA5,
3122602,70.80730158730158,0x54,YM2151,0xF2,0x0F,
3122609,70.80746031746031,0x54,YM2151,0xEA,0x95,
3122617,70.80764172335601,0x54,YM2151,0xFA,0x08,
3122621,70.80773242630386,0x54,YM2151,0x08,0x7A,
3122633,70.80800453514739,0x54,YM2151,0x33,0x08,
3122649,70.80836734693878,0x54,YM2151,0x2C,0x28,
3122652,70.80843537414965,0x54,YM2151,0x34,0xEC,
3122669,70.808820861678,0x54,YM2151,0x35,0x4C,
3123204,70.82095238095238,0x54,YM2151,0x30,0xE4,
3123221,70.82133786848073,0x54,YM2151,0x31,0x38,
3123238,70.82172335600907,0x54,YM2151,0x32,0x38,
3123255,70.82210884353742,0x54,YM2151,0x2B,0x28,
3123257,70.82215419501134,0x54,YM2151,0x33,0xE8,
3123274,70.82253968253968,0x54,YM2151,0x34,0xF0,
3123291,70.82292517006803,0x54,YM2151,0x35,0x24,
3123926,70.83732426303855,0x54,YM2151,0x28,0x1E,
3123929,70.83739229024944,0x54,YM2151,0x30,0x24,
3123946,70.83777777777777,0x54,YM2151,0x31,0x58,
3123963,70.83816326530612,0x54,YM2151,0x32,0x58,
3123980,70.83854875283447,0x54,YM2151,0x33,0xCC,
3123996,70.83891156462585,0x54,YM2151,0x2C,0x29,
3123999,70.83897959183673,0x54,YM2151,0x34,0x0C,
3124015,70.83934240362812,0x54,YM2151,0x2D,0x0D,
3124018,70.839410430839,0x54,YM2151,0x35,0xFC,
3124647,70.85367346938776,0x54,YM2151,0x30,0x34,
3124664,70.8540589569161,0x54,YM2151,0x31,0x74,
3124681,70.85444444444444,0x54,YM2151,0x32,0x74,
3124698,70.85482993197279,0x54,YM2151,0x2B,0x29,
3124700,70.85487528344672,0x54,YM2151,0x33,0x1C,
3124717,70.85526077097505,0x54,YM2151,0x34,0x28,
3124734,70.8556462585034,0x54,YM2151,0x35,0xD4,
3125373,70.87013605442176,0x54,YM2151,0x30,0x40,
3125390,70.87052154195011,0x54,YM2151,0x31,0x10,
3125407,70.87090702947846,0x54,YM2151,0x32,0x10,
3125424,70.87129251700681,0x54,YM2151,0x33,0x38,
3125441,70.87167800453514,0x54,YM2151,0x34,0x48,
3125458,70.87206349206349,0x54,YM2151,0x35,0xAC,
3126094,70.88648526077098,0x54,YM2151,0x30,0x50,
3126111,70.88687074829932,0x54,YM2151,0x29,0x30,
3126113,70.88691609977325,0x54,YM2151,0x31,0xF0,
3126119,70.88705215419502,0x54,YM2151,0x08,0x01,
3126131,70.88732426303855,0x54,YM2151,0x2A,0x20,
3126133,70.88736961451247,0x54,YM2151,0x32,0xF0,
3126139,70.88750566893424,0x54,YM2151,0x08,0x02,
3126151,70.88777777777777,0x54,YM2151,0x33,0x58,
3126184,70.88852607709751,0x54,YM2151,0x35,0xD4,
3126815,70.90283446712019,0x54,YM2151,0x30,0x10,
3126832,70.90321995464852,0x54,YM2151,0x31,0xD4,
3126849,70.90360544217687,0x54,YM2151,0x32,0xD4,
3126866,70.90399092970522,0x54,YM2151,0x33,0x74,
3126883,70.90437641723356,0x54,YM2151,0x34,0x2C,
3126900,70.9047619047619,0x54,YM2151,0x35,0xFC,
3127540,70.91927437641723,0x54,YM2151,0x30,0x04,
3127557,70.91965986394558,0x54,YM2151,0x31,0xB4,
3127574,70.92004535147392,0x54,YM2151,0x32,0xB4,
3127591,70.92043083900226,0x54,YM2151,0x33,0x10,
3127608,70.92081632653061,0x54,YM2151,0x34,0x0C,
3127624,70.92117913832199,0x54,YM2151,0x2D,0x0E,
3127627,70.92124716553288,0x54,YM2151,0x35,0x28,
3128262,70.9356462585034,0x54,YM2151,0x28,0x1D,
3128265,70.93571428571428,0x54,YM2151,0x30,0xF4,
3128281,70.93607709750567,0x54,YM2151,0x29,0x31,
3128284,70.93614512471655,0x54,YM2151,0x31,0x30,
3128300,70.93650793650794,0x54,YM2151,0x2A,0x21,
3128303,70.93657596371882,0x54,YM2151,0x32,0x30,
3128319,70.9369387755102,0x54,YM2151,0x2B,0x28,
3128322,70.93700680272109,0x54,YM2151,0x33,0xF0,
3128338,70.93736961451248,0x54,YM2151,0x2C,0x28,
3128341,70.93743764172335,0x54,YM2151,0x34,0xF0,
3128358,70.9378231292517,0x54,YM2151,0x35,0x50,
3128983,70.9519954648526,0x54,YM2151,0x30,0xE4,
3129000,70.95238095238095,0x54,YM2151,0x31,0x4C,
3129017,70.9527664399093,0x54,YM2151,0x32,0x4C,
3129034,70.95315192743764,0x54,YM2151,0x33,0xD4,
3129051,70.953537414966,0x54,YM2151,0x34,0xE8,
3129068,70.95392290249433,0x54,YM2151,0x35,0x78,
3129705,70.96836734693878,0x54,YM2151,0x28,0x1E,
3129708,70.96843537414966,0x54,YM2151,0x30,0x20,
3129725,70.96882086167801,0x54,YM2151,0x31,0x6C,
3129742,70.96920634920635,0x54,YM2151,0x32,0x6C,
3129759,70.9695918367347,0x54,YM2151,0x33,0xB4,
3129775,70.96995464852608,0x54,YM2151,0x2C,0x29,
3129778,70.97002267573696,0x54,YM2151,0x34,0x08,
3129795,70.9704081632653,0x54,YM2151,0x35,0x70,
3130429,70.98478458049887,0x54,YM2151,0x30,0x30,
3130446,70.98517006802722,0x54,YM2151,0x31,0x18,
3130463,70.98555555555555,0x54,YM2151,0x32,0x18,
3130480,70.9859410430839,0x54,YM2151,0x2B,0x29,
3130482,70.98598639455783,0x54,YM2151,0x33,0x30,
3130499,70.98637188208617,0x54,YM2151,0x34,0x24,
3130516,70.98675736961451,0x54,YM2151,0x35,0x48,
3130615,70.9890022675737,0x54,YM2151,0xE1,0xAF,
3130617,70.98904761904762,0x54,YM2151,0xE9,0x0F,
3130618,70.98907029478458,0x54,YM2151,0xF1,0x9F,
3130620,70.9891156462585,0x54,YM2151,0xF9,0x0F,
3130665,70.99013605442177,0x54,YM2151,0xE2,0xAF,
3130667,70.9901814058957,0x54,YM2151,0xEA,0x0F,
3130668,70.99020408163265,0x54,YM2151,0xF2,0x9F,
3130670,70.99024943310657,0x54,YM2151,0xFA,0x0F,
3131150,71.00113378684807,0x54,YM2151,0x30,0x40,
3131167,71.00151927437642,0x54,YM2151,0x29,0x32,
3131197,71.00219954648526,0x54,YM2151,0xE1,0xA5,
3131204,71.00235827664399,0x54,YM2151,0xF1,0x0F,
3131211,71.00251700680272,0x54,YM2151,0xE9,0x95,
3131219,71.00269841269841,0x54,YM2151,0xF9,0x08,
3131223,71.00278911564625,0x54,YM2151,0x08,0x79,
3131234,71.00303854875284,0x54,YM2151,0x2A,0x22,
3131264,71.00371882086168,0x54,YM2151,0xE2,0xA5,
3131271,71.00387755102041,0x54,YM2151,0xF2,0x0F,
3131278,71.00403628117914,0x54,YM2151,0xEA,0x95,
3131286,71.00421768707483,0x54,YM2151,0xFA,0x08,
3131290,71.00430839002267,0x54,YM2151,0x08,0x7A,
3131302,71.00458049886622,0x54,YM2151,0x33,0x4C,
3131319,71.00496598639455,0x54,YM2151,0x34,0x40,
3131336,71.0053514739229,0x54,YM2151,0x35,0x20,
3131873,71.0175283446712,0x54,YM2151,0x30,0x4C,
3131890,71.01791383219954,0x54,YM2151,0x31,0x38,
3131907,71.01829931972789,0x54,YM2151,0x32,0x38,
3131924,71.01868480725624,0x54,YM2151,0x33,0x6C,
3131941,71.01907029478458,0x54,YM2151,0x34,0x4C,
3131958,71.01945578231293,0x54,YM2151,0x2D,0x0D,
3131960,71.01950113378685,0x54,YM2151,0x35,0xF8,
3132595,71.03390022675737,0x54,YM2151,0x30,0x14,
3132612,71.03428571428572,0x54,YM2151,0x31,0x58,
3132629,71.03467120181406,0x54,YM2151,0x32,0x58,
3132646,71.0350566893424,0x54,YM2151,0x33,0x18,
3132663,71.03544217687075,0x54,YM2151,0x34,0x30,
3132680,71.0358276643991,0x54,YM2151,0x35,0xD0,
3133318,71.0502947845805,0x54,YM2151,0x30,0x04,
3133335,71.05068027210885,0x54,YM2151,0x31,0x74,
3133352,71.05106575963718,0x54,YM2151,0x32,0x74,
3133369,71.05145124716553,0x54,YM2151,0x2B,0x28,
3133371,71.05149659863946,0x54,YM2151,0x33,0xF8,
3133388,71.0518820861678,0x54,YM2151,0x34,0x14,
3133405,71.05226757369614,0x54,YM2151,0x35,0xB0,
3134042,71.06671201814059,0x54,YM2151,0x28,0x1D,
3134044,71.0667573696145,0x54,YM2151,0x30,0xF8,
3134061,71.06714285714285,0x54,YM2151,0x31,0x10,
3134078,71.0675283446712,0x54,YM2151,0x32,0x10,
3134095,71.06791383219955,0x54,YM2151,0x33,0xDC,
3134112,71.06829931972788,0x54,YM2151,0x2C,0x28,
3134114,71.06834467120181,0x54,YM2151,0x34,0xF4,
3134131,71.06873015873016,0x54,YM2151,0x35,0xD8,
3134763,71.0830612244898,0x54,YM2151,0x30,0xE8,
3134780,71.08344671201814,0x54,YM2151,0x29,0x31,
3134782,71.08349206349206,0x54,YM2151,0x31,0xF0,
3134788,71.08362811791383,0x54,YM2151,0x08,0x01,
3134800,71.08390022675736,0x54,YM2151,0x2A,0x21,
3134802,71.0839455782313,0x54,YM2151,0x32,0xF0,
3134808,71.08408163265307,0x54,YM2151,0x08,0x02,
3134820,71.0843537414966,0x54,YM2151,0x33,0xBC,
3134837,71.08473922902495,0x54,YM2151,0x34,0xE4,
3134854,71.08512471655328,0x54,YM2151,0x2D,0x0E,
3134856,71.08517006802721,0x54,YM2151,0x35,0x00,
3135487,71.09947845804989,0x54,YM2151,0x28,0x1E,
3135489,71.09952380952382,0x54,YM2151,0x30,0x20,
3135506,71.09990929705215,0x54,YM2151,0x31,0xD4,
3135523,71.1002947845805,0x54,YM2151,0x32,0xD4,
3135540,71.10068027210885,0x54,YM2151,0x2B,0x29,
3135542,71.10072562358276,0x54,YM2151,0x33,0x28,
3135559,71.10111111111111,0x54,YM2151,0x2C,0x29,
3135561,71.10115646258504,0x54,YM2151,0x34,0x00,
3135578,71.10154195011337,0x54,YM2151,0x35,0x28,
3136208,71.11582766439909,0x54,YM2151,0x30,0x2C,
3136225,71.11621315192744,0x54,YM2151,0x31,0xB4,
3136242,71.11659863945579,0x54,YM2151,0x32,0xB4,
3136259,71.11698412698412,0x54,YM2151,0x33,0x44,
3136276,71.11736961451247,0x54,YM2151,0x34,0x20,
3136293,71.11775510204082,0x54,YM2151,0x35,0x50,
3136932,71.13224489795918,0x54,YM2151,0x30,0x3C,
3136949,71.13263038548753,0x54,YM2151,0x29,0x32,
3136951,71.13267573696145,0x54,YM2151,0x31,0x30,
3136968,71.1330612244898,0x54,YM2151,0x2A,0x22,
3136970,71.13310657596372,0x54,YM2151,0x32,0x30,
3136987,71.13349206349206,0x54,YM2151,0x33,0x64,
3137004,71.1338775510204,0x54,YM2151,0x34,0x3C,
3137021,71.13426303854875,0x54,YM2151,0x35,0x78,
3137653,71.14859410430839,0x54,YM2151,0x30,0x4C,
3137670,71.14897959183673,0x54,YM2151,0x31,0x4C,
3137687,71.14936507936508,0x54,YM2151,0x32,0x4C,
3137704,71.14975056689343,0x54,YM2151,0x33,0x80,
3137721,71.15013605442176,0x54,YM2151,0x34,0x54,
3137738,71.15052154195011,0x54,YM2151,0x35,0x70,
3138376,71.16498866213152,0x54,YM2151,0x30,0x18,
3138393,71.16537414965987,0x54,YM2151,0x31,0x6C,
3138410,71.1657596371882,0x54,YM2151,0x32,0x6C,
3138427,71.16614512471655,0x54,YM2151,0x33,0x00,
3138444,71.1665306122449,0x54,YM2151,0x34,0x34,
3138461,71.16691609977325,0x54,YM2151,0x35,0x44,
3139098,71.18136054421768,0x54,YM2151,0x30,0x08,
3139115,71.18174603174603,0x54,YM2151,0x31,0x18,
3139132,71.18213151927438,0x54,YM2151,0x32,0x18,
3139149,71.18251700680273,0x54,YM2151,0x2B,0x28,
3139151,71.18256235827664,0x54,YM2151,0x33,0xE4,
3139168,71.18294784580499,0x54,YM2151,0x34,0x18,
3139185,71.18333333333334,0x54,YM2151,0x35,0x1C,
3139298,71.18589569160997,0x54,YM2151,0xE1,0xAF,
3139300,71.1859410430839,0x54,YM2151,0xE9,0x0F,
3139301,71.18596371882086,0x54,YM2151,0xF1,0x9F,
3139303,71.18600907029479,0x54,YM2151,0xF9,0x0F,
3139348,71.18702947845804,0x54,YM2151,0xE2,0xAF,
3139350,71.18707482993197,0x54,YM2151,0xEA,0x0F,
3139351,71.18709750566893,0x54,YM2151,0xF2,0x9F,
3139353,71.18714285714286,0x54,YM2151,0xFA,0x0F,
3139822,71.19777777777777,0x54,YM2151,0x28,0x1D,
3139825,71.19784580498866,0x54,YM2151,0x30,0xF8,
3139831,71.19798185941043,0x54,YM2151,0x78,0x16,
3139847,71.19834467120181,0x54,YM2151,0x29,0x2E,
3139877,71.19902494331066,0x54,YM2151,0xE1,0xA5,
3139884,71.19918367346939,0x54,YM2151,0xF1,0x0F,
3139891,71.19934240362812,0x54,YM2151,0xE9,0x95,
3139899,71.19952380952381,0x54,YM2151,0xF9,0x08,
3139903,71.19961451247165,0x54,YM2151,0x08,0x79,
3139914,71.19986394557823,0x54,YM2151,0x2A,0x1E,
3139944,71.20054421768708,0x54,YM2151,0xE2,0xA5,
3139951,71.2007029478458,0x54,YM2151,0xF2,0x0F,
3139958,71.20086167800453,0x54,YM2151,0xEA,0x95,
3139966,71.20104308390023,0x54,YM2151,0xFA,0x08,
3139970,71.20113378684808,0x54,YM2151,0x08,0x7A,
3139982,71.20140589569161,0x54,YM2151,0x33,0xC4,
3139998,71.201768707483,0x54,YM2151,0x2C,0x28,
3140001,71.20183673469388,0x54,YM2151,0x34,0xFC,
3140017,71.20219954648526,0x54,YM2151,0x2D,0x0D,
3140020,71.20226757369615,0x54,YM2151,0x35,0xF4,
3140545,71.2141723356009,0x54,YM2151,0x30,0xEC,
3140562,71.21455782312925,0x54,YM2151,0x31,0x38,
3140579,71.2149433106576,0x54,YM2151,0x32,0x38,
3140595,71.21530612244898,0x54,YM2151,0x2B,0x29,
3140598,71.21537414965987,0x54,YM2151,0x33,0x20,
3140615,71.21575963718821,0x54,YM2151,0x34,0xE0,
3140632,71.21614512471655,0x54,YM2151,0x35,0xCC,
3141265,71.23049886621315,0x54,YM2151,0x28,0x1E,
3141268,71.23056689342404,0x54,YM2151,0x30,0x1C,
3141285,71.23095238095237,0x54,YM2151,0x31,0x58,
3141302,71.23133786848072,0x54,YM2151,0x32,0x58,
3141319,71.23172335600907,0x54,YM2151,0x33,0x3C,
3141336,71.23210884353742,0x54,YM2151,0x34,0xFC,
3141353,71.23249433106577,0x54,YM2151,0x35,0xB4,
3141991,71.24696145124716,0x54,YM2151,0x30,0x2C,
3142008,71.24734693877551,0x54,YM2151,0x31,0x74,
3142025,71.24773242630386,0x54,YM2151,0x32,0x74,
3142042,71.2481179138322,0x54,YM2151,0x33,0x5C,
3142048,71.24825396825396,0x54,YM2151,0x7B,0x0F,
3142064,71.24861678004535,0x54,YM2151,0x2C,0x29,
3142066,71.24866213151927,0x54,YM2151,0x34,0x18,
3142083,71.24904761904762,0x54,YM2151,0x35,0xDC,
3142711,71.2632879818594,0x54,YM2151,0x30,0x38,
3142728,71.26367346938775,0x54,YM2151,0x31,0x10,
3142745,71.2640589569161,0x54,YM2151,0x32,0x10,
3142762,71.26444444444445,0x54,YM2151,0x33,0x78,
3142779,71.26482993197278,0x54,YM2151,0x34,0x38,
3142796,71.26521541950113,0x54,YM2151,0x2D,0x0E,
3142798,71.26526077097506,0x54,YM2151,0x35,0x04,
3143434,71.27968253968254,0x54,YM2151,0x30,0x48,
3143451,71.28006802721089,0x54,YM2151,0x29,0x2D,
3143453,71.2801133786848,0x54,YM2151,0x31,0xF0,
3143459,71.28024943310658,0x54,YM2151,0x08,0x01,
3143471,71.28052154195011,0x54,YM2151,0x2A,0x1D,
3143473,71.28056689342404,0x54,YM2151,0x32,0xF0,
3143479,71.28070294784581,0x54,YM2151,0x08,0x02,
3143491,71.28097505668934,0x54,YM2151,0x33,0x0C,
3143508,71.28136054421769,0x54,YM2151,0x34,0x54,
3143525,71.28174603174604,0x54,YM2151,0x35,0x2C,
3144157,71.29607709750567,0x54,YM2151,0x30,0x18,
3144174,71.296462585034,0x54,YM2151,0x31,0xD4,
3144191,71.29684807256236,0x54,YM2151,0x32,0xD4,
3144207,71.29721088435375,0x54,YM2151,0x2B,0x28,
3144210,71.29727891156463,0x54,YM2151,0x33,0xEC,
3144227,71.29766439909297,0x54,YM2151,0x34,0x3C,
3144244,71.29804988662131,0x54,YM2151,0x35,0x54,
3144878,71.31242630385488,0x54,YM2151,0x30,0x0C,
3144895,71.31281179138323,0x54,YM2151,0x31,0xB4,
3144912,71.31319727891156,0x54,YM2151,0x32,0xB4,
3144929,71.31358276643991,0x54,YM2151,0x33,0xD0,
3144946,71.31396825396826,0x54,YM2151,0x34,0x20,
3144963,71.3143537414966,0x54,YM2151,0x35,0x7C,
3145603,71.32886621315193,0x54,YM2151,0x28,0x1D,
3145606,71.32893424036281,0x54,YM2151,0x30,0xFC,
3145622,71.32929705215419,0x54,YM2151,0x29,0x2E,
3145625,71.32936507936508,0x54,YM2151,0x31,0x30,
3145641,71.32972789115647,0x54,YM2151,0x2A,0x1E,
3145644,71.32979591836735,0x54,YM2151,0x32,0x30,
3145661,71.33018140589569,0x54,YM2151,0x33,0xB0,
3145678,71.33056689342403,0x54,YM2151,0x34,0x00,
3145695,71.33095238095238,0x54,YM2151,0x35,0x6C,
3146326,71.34526077097506,0x54,YM2151,0x30,0xEC,
3146343,71.34564625850341,0x54,YM2151,0x31,0x4C,
3146360,71.34603174603174,0x54,YM2151,0x32,0x4C,
3146376,71.34639455782313,0x54,YM2151,0x2B,0x29,
3146379,71.34646258503402,0x54,YM2151,0x33,0x34,
3146395,71.3468253968254,0x54,YM2151,0x2C,0x28,
3146398,71.34689342403628,0x54,YM2151,0x34,0xE4,
3146415,71.34727891156463,0x54,YM2151,0x35,0x44,
3147048,71.36163265306122,0x54,YM2151,0x30,0xE0,
3147065,71.36201814058957,0x54,YM2151,0x31,0x6C,
3147082,71.36240362811792,0x54,YM2151,0x32,0x6C,
3147099,71.36278911564627,0x54,YM2151,0x33,0x54,
3147116,71.3631746031746,0x54,YM2151,0x34,0xF4,
3147133,71.36356009070295,0x54,YM2151,0x35,0x1C,
3147768,71.37795918367347,0x54,YM2151,0x28,0x1E,
3147771,71.37802721088435,0x54,YM2151,0x30,0x28,
3147788,71.3784126984127,0x54,YM2151,0x31,0x18,
3147805,71.37879818594104,0x54,YM2151,0x32,0x18,
3147822,71.37918367346938,0x54,YM2151,0x33,0x70,
3147838,71.37954648526078,0x54,YM2151,0x2C,0x29,
3147841,71.37961451247166,0x54,YM2151,0x34,0x14,
3147857,71.37997732426304,0x54,YM2151,0x2D,0x0D,
3147860,71.38004535147392,0x54,YM2151,0x35,0xF0,
3147964,71.38240362811791,0x54,YM2151,0xE1,0xAF,
3147965,71.38242630385487,0x54,YM2151,0xE9,0x0F,
3147967,71.3824716553288,0x54,YM2151,0xF1,0x9F,
3147968,71.38249433106576,0x54,YM2151,0xF9,0x0F,
3148019,71.38365079365079,0x54,YM2151,0xE2,0xAF,
3148020,71.38367346938776,0x54,YM2151,0xEA,0x0F,
3148022,71.38371882086167,0x54,YM2151,0xF2,0x9F,
3148023,71.38374149659865,0x54,YM2151,0xFA,0x0F,
3148492,71.39437641723356,0x54,YM2151,0x30,0x38,
3148509,71.3947619047619,0x54,YM2151,0x29,0x31,
3148528,71.39519274376417,0x54,YM2151,0x79,0x14,
3148539,71.39544217687074,0x54,YM2151,0xE1,0xA5,
3148546,71.39560090702948,0x54,YM2151,0xF1,0x0F,
3148553,71.3957596371882,0x54,YM2151,0xE9,0x95,
3148561,71.3959410430839,0x54,YM2151,0xF9,0x08,
3148565,71.39603174603175,0x54,YM2151,0x08,0x79,
3148576,71.39628117913833,0x54,YM2151,0x2A,0x21,
3148595,71.39671201814059,0x54,YM2151,0x7A,0x16,
3148606,71.39696145124717,0x54,YM2151,0xE2,0xA5,
3148613,71.3971201814059,0x54,YM2151,0xF2,0x0F,
3148620,71.39727891156463,0x54,YM2151,0xEA,0x95,
3148628,71.39746031746031,0x54,YM2151,0xFA,0x08,
3148632,71.39755102040816,0x54,YM2151,0x08,0x7A,
3148644,71.3978231292517,0x54,YM2151,0x33,0x14,
3148661,71.39820861678004,0x54,YM2151,0x34,0x30,
3148678,71.39859410430839,0x54,YM2151,0x35,0xCC,
3149216,71.41079365079365,0x54,YM2151,0x30,0x44,
3149233,71.411179138322,0x54,YM2151,0x31,0x38,
3149250,71.41156462585035,0x54,YM2151,0x32,0x38,
3149267,71.41195011337868,0x54,YM2151,0x2B,0x28,
3149269,71.41199546485261,0x54,YM2151,0x33,0xF4,
3149286,71.41238095238096,0x54,YM2151,0x34,0x4C,
3149303,71.41276643990929,0x54,YM2151,0x35,0xB8,
3149937,71.42714285714285,0x54,YM2151,0x30,0x54,
3149954,71.4275283446712,0x54,YM2151,0x31,0x58,
3149971,71.42791383219955,0x54,YM2151,0x32,0x58,
3149988,71.42829931972788,0x54,YM2151,0x33,0xD8,
3150005,71.42868480725623,0x54,YM2151,0x34,0x40,
3150022,71.42907029478458,0x54,YM2151,0x35,0xE0,
3150659,71.44351473922903,0x54,YM2151,0x30,0x0C,
3150676,71.44390022675736,0x54,YM2151,0x31,0x74,
3150693,71.44428571428571,0x54,YM2151,0x32,0x74,
3150710,71.44467120181406,0x54,YM2151,0x33,0xB8,
3150727,71.44505668934241,0x54,YM2151,0x34,0x24,
3150743,71.44541950113378,0x54,YM2151,0x2D,0x0E,
3150746,71.44548752834467,0x54,YM2151,0x35,0x08,
3151381,71.45988662131519,0x54,YM2151,0x30,0x00,
3151398,71.46027210884354,0x54,YM2151,0x31,0x10,
3151415,71.46065759637189,0x54,YM2151,0x32,0x10,
3151432,71.46104308390022,0x54,YM2151,0x2B,0x29,
3151434,71.46108843537415,0x54,YM2151,0x33,0x2C,
3151451,71.4614739229025,0x54,YM2151,0x34,0x08,
3151468,71.46185941043083,0x54,YM2151,0x35,0x30,
3152106,71.47632653061224,0x54,YM2151,0x28,0x1D,
3152108,71.47637188208617,0x54,YM2151,0x30,0xF0,
3152125,71.47675736961452,0x54,YM2151,0x29,0x30,
3152127,71.47680272108843,0x54,YM2151,0x31,0xF0,
3152133,71.4769387755102,0x54,YM2151,0x08,0x01,
3152145,71.47721088435374,0x54,YM2151,0x2A,0x20,
3152147,71.47725623582767,0x54,YM2151,0x32,0xF0,
3152153,71.47739229024943,0x54,YM2151,0x08,0x02,
3152165,71.47766439909297,0x54,YM2151,0x33,0x4C,
3152182,71.47804988662132,0x54,YM2151,0x2C,0x28,
3152184,71.47809523809524,0x54,YM2151,0x34,0xE8,
3152201,71.47848072562358,0x54,YM2151,0x35,0x58,
3152826,71.49265306122449,0x54,YM2151,0x30,0xE0,
3152843,71.49303854875284,0x54,YM2151,0x31,0xD4,
3152860,71.49342403628118,0x54,YM2151,0x32,0xD4,
3152877,71.49380952380952,0x54,YM2151,0x33,0x68,
3152894,71.49419501133787,0x54,YM2151,0x34,0xF0,
3152911,71.49458049886621,0x54,YM2151,0x35,0x80,
3153549,71.50904761904762,0x54,YM2151,0x28,0x1E,
3153551,71.50909297052154,0x54,YM2151,0x30,0x24,
3153568,71.50947845804988,0x54,YM2151,0x31,0xB4,
3153585,71.50986394557823,0x54,YM2151,0x32,0xB4,
3153602,71.51024943310658,0x54,YM2151,0x33,0x88,
3153619,71.51063492063491,0x54,YM2151,0x2C,0x29,
3153621,71.51068027210884,0x54,YM2151,0x34,0x0C,
3153638,71.51106575963719,0x54,YM2151,0x35,0x68,
3154271,71.52541950113378,0x54,YM2151,0x30,0x34,
3154288,71.52580498866213,0x54,YM2151,0x29,0x31,
3154290,71.52585034013606,0x54,YM2151,0x31,0x30,
3154307,71.5262358276644,0x54,YM2151,0x2A,0x21,
3154309,71.52628117913832,0x54,YM2151,0x32,0x30,
3154325,71.5266439909297,0x54,YM2151,0x2B,0x28,
3154328,71.52671201814059,0x54,YM2151,0x33,0xFC,
3154345,71.52709750566893,0x54,YM2151,0x34,0x2C,
3154362,71.52748299319728,0x54,YM2151,0x35,0x40,
3154994,71.54181405895692,0x54,YM2151,0x30,0x44,
3155011,71.54219954648526,0x54,YM2151,0x31,0x4C,
3155028,71.54258503401361,0x54,YM2151,0x32,0x4C,
3155045,71.54297052154195,0x54,YM2151,0x33,0xE0,
3155062,71.5433560090703,0x54,YM2151,0x34,0x48,
3155079,71.54374149659864,0x54,YM2151,0x35,0x18,
3155717,71.55820861678005,0x54,YM2151,0x30,0x50,
3155734,71.55859410430838,0x54,YM2151,0x31,0x6C,
3155751,71.55897959183673,0x54,YM2151,0x32,0x6C,
3155768,71.55936507936508,0x54,YM2151,0x33,0xC0,
3155800,71.56009070294785,0x54,YM2151,0x2D,0x0D,
3155802,71.56013605442178,0x54,YM2151,0x35,0xF0,
3156441,71.57462585034014,0x54,YM2151,0x30,0x10,
3156458,71.57501133786847,0x54,YM2151,0x31,0x18,
3156475,71.57539682539682,0x54,YM2151,0x32,0x18,
3156492,71.57578231292517,0x54,YM2151,0x2B,0x29,
3156494,71.5758276643991,0x54,YM2151,0x33,0x24,
3156511,71.57621315192743,0x54,YM2151,0x34,0x28,
3156528,71.57659863945578,0x54,YM2151,0x35,0xC8,
3156629,71.57888888888888,0x54,YM2151,0xE1,0xAF,
3156631,71.57893424036281,0x54,YM2151,0xE9,0x0F,
3156632,71.57895691609977,0x54,YM2151,0xF1,0x9F,
3156634,71.5790022675737,0x54,YM2151,0xF9,0x0F,
3156679,71.58002267573696,0x54,YM2151,0xE2,0xAF,
3156681,71.58006802721088,0x54,YM2151,0xEA,0x0F,
3156682,71.58009070294784,0x54,YM2151,0xF2,0x9F,
3156684,71.58013605442177,0x54,YM2151,0xFA,0x0F,
3157161,71.59095238095239,0x54,YM2151,0x30,0x04,
3157178,71.59133786848072,0x54,YM2151,0x29,0x35,
3157208,71.59201814058957,0x54,YM2151,0xE1,0xA5,
3157215,71.5921768707483,0x54,YM2151,0xF1,0x0F,
3157222,71.59233560090703,0x54,YM2151,0xE9,0x95,
3157230,71.59251700680272,0x54,YM2151,0xF9,0x08,
3157234,71.59260770975057,0x54,YM2151,0x08,0x79,
