arcade_pc	instruction	operand_index	scalar	scalar_space	function
0x053C10	bra.w 0x00053e00	0	0x053E00	arcade_ROM	FUN_00053b34
0x053C16	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053C1A	cmpi.w #0x7e,D0w	0	0x00007E	arcade_ROM	FUN_00053b34
0x053C1E	beq.w 0x00053e14	0	0x053E14	arcade_ROM	FUN_00053b34
0x053C22	move.w (0x10be,A5),D1w	0	0x0010BE	arcade_ROM	FUN_00053b34
0x053C26	move.w (0x112e,A5),D0w	0	0x00112E	arcade_ROM	FUN_00053b34
0x053C2C	addi.w #0x3,D1w	0	0x000003	arcade_ROM	FUN_00053b34
0x053C30	move.w (0x10c0,A5),D2w	0	0x0010C0	arcade_ROM	FUN_00053b34
0x053C34	move.w (0x1130,A5),D0w	0	0x001130	arcade_ROM	FUN_00053b34
0x053C3C	bsr.w 0x00053a2e	0	0x053A2E	arcade_ROM	FUN_00053b34
0x053C42	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053C46	cmpi.w #0x1,D0w	0	0x000001	arcade_ROM	FUN_00053b34
0x053C4A	bne.w 0x00053c5e	0	0x053C5E	arcade_ROM	FUN_00053b34
0x053C4E	bsr.w 0x00053dc8	0	0x053DC8	arcade_ROM	FUN_00053b34
0x053C52	move.w (0x1132,A5),D0w	0	0x001132	arcade_ROM	FUN_00053b34
0x053C56	bset.l #0x2,D0	0	0x000002	arcade_ROM	FUN_00053b34
0x053C5A	move.w D0w,(0x1132,A5)	1	0x001132	arcade_ROM	FUN_00053b34
0x053C60	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053C64	cmpi.w #0x3,D0w	0	0x000003	arcade_ROM	FUN_00053b34
0x053C68	bne.w 0x00053c82	0	0x053C82	arcade_ROM	FUN_00053b34
0x053C6C	bsr.w 0x00053dc8	0	0x053DC8	arcade_ROM	FUN_00053b34
0x053C70	move.w #0x1,(0x13d4,A5)	0	0x000001	arcade_ROM	FUN_00053b34
0x053C70	move.w #0x1,(0x13d4,A5)	1	0x0013D4	arcade_ROM	FUN_00053b34
0x053C76	move.w (0x1132,A5),D0w	0	0x001132	arcade_ROM	FUN_00053b34
0x053C7A	bset.l #0x2,D0	0	0x000002	arcade_ROM	FUN_00053b34
0x053C7E	move.w D0w,(0x1132,A5)	1	0x001132	arcade_ROM	FUN_00053b34
0x053C84	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053C88	cmpi.w #0x4,D0w	0	0x000004	arcade_ROM	FUN_00053b34
0x053C8C	bne.w 0x00053ca0	0	0x053CA0	arcade_ROM	FUN_00053b34
0x053C90	bsr.w 0x00053dd6	0	0x053DD6	arcade_ROM	FUN_00053b34
0x053C94	move.w (0x1132,A5),D0w	0	0x001132	arcade_ROM	FUN_00053b34
0x053C98	bset.l #0x2,D0	0	0x000002	arcade_ROM	FUN_00053b34
0x053C9C	move.w D0w,(0x1132,A5)	1	0x001132	arcade_ROM	FUN_00053b34
0x053CA2	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053CA6	cmpi.w #0x7,D0w	0	0x000007	arcade_ROM	FUN_00053b34
0x053CAA	bne.w 0x00053cc2	0	0x053CC2	arcade_ROM	FUN_00053b34
0x053CAE	bsr.w 0x00053de4	0	0x053DE4	arcade_ROM	FUN_00053b34
0x053CB2	bsr.w 0x00053dc8	0	0x053DC8	arcade_ROM	FUN_00053b34
0x053CB6	move.w (0x1132,A5),D0w	0	0x001132	arcade_ROM	FUN_00053b34
0x053CBA	bset.l #0x2,D0	0	0x000002	arcade_ROM	FUN_00053b34
0x053CBE	move.w D0w,(0x1132,A5)	1	0x001132	arcade_ROM	FUN_00053b34
0x053CC4	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053CC8	cmpi.w #0x6,D0w	0	0x000006	arcade_ROM	FUN_00053b34
0x053CCC	bne.w 0x00053cd4	0	0x053CD4	arcade_ROM	FUN_00053b34
0x053CD0	bsr.w 0x00053df2	0	0x053DF2	arcade_ROM	FUN_00053b34
0x053CD6	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053CDA	cmpi.w #0x8,D0w	0	0x000008	arcade_ROM	FUN_00053b34
0x053CDE	bne.w 0x00053ce6	0	0x053CE6	arcade_ROM	FUN_00053b34
0x053CE2	bra.w 0x00053e00	0	0x053E00	arcade_ROM	FUN_00053b34
0x053CE8	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053CEC	cmpi.w #0x7e,D0w	0	0x00007E	arcade_ROM	FUN_00053b34
0x053CF0	beq.w 0x00053e14	0	0x053E14	arcade_ROM	FUN_00053b34
0x053CF4	move.w (0x10be,A5),D1w	0	0x0010BE	arcade_ROM	FUN_00053b34
0x053CF8	move.w (0x112e,A5),D0w	0	0x00112E	arcade_ROM	FUN_00053b34
0x053CFE	subi.w #0x3,D1w	0	0x000003	arcade_ROM	FUN_00053b34
0x053D02	move.w (0x10c0,A5),D2w	0	0x0010C0	arcade_ROM	FUN_00053b34
0x053D06	move.w (0x1130,A5),D0w	0	0x001130	arcade_ROM	FUN_00053b34
0x053D0E	bsr.w 0x00053a2e	0	0x053A2E	arcade_ROM	FUN_00053b34
0x053D14	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053D18	cmpi.w #0x1,D0w	0	0x000001	arcade_ROM	FUN_00053b34
0x053D1C	bne.w 0x00053d30	0	0x053D30	arcade_ROM	FUN_00053b34
0x053D20	bsr.w 0x00053dc8	0	0x053DC8	arcade_ROM	FUN_00053b34
0x053D24	move.w (0x1132,A5),D0w	0	0x001132	arcade_ROM	FUN_00053b34
0x053D28	bset.l #0x3,D0	0	0x000003	arcade_ROM	FUN_00053b34
0x053D2C	move.w D0w,(0x1132,A5)	1	0x001132	arcade_ROM	FUN_00053b34
0x053D32	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053D36	cmpi.w #0x3,D0w	0	0x000003	arcade_ROM	FUN_00053b34
0x053D3A	bne.w 0x00053d54	0	0x053D54	arcade_ROM	FUN_00053b34
0x053D3E	bsr.w 0x00053dc8	0	0x053DC8	arcade_ROM	FUN_00053b34
0x053D42	move.w #0x1,(0x13d4,A5)	0	0x000001	arcade_ROM	FUN_00053b34
0x053D42	move.w #0x1,(0x13d4,A5)	1	0x0013D4	arcade_ROM	FUN_00053b34
0x053D48	move.w (0x1132,A5),D0w	0	0x001132	arcade_ROM	FUN_00053b34
0x053D4C	bset.l #0x3,D0	0	0x000003	arcade_ROM	FUN_00053b34
0x053D50	move.w D0w,(0x1132,A5)	1	0x001132	arcade_ROM	FUN_00053b34
0x053D56	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053D5A	cmpi.w #0x4,D0w	0	0x000004	arcade_ROM	FUN_00053b34
0x053D5E	bne.w 0x00053d72	0	0x053D72	arcade_ROM	FUN_00053b34
0x053D62	bsr.w 0x00053dd6	0	0x053DD6	arcade_ROM	FUN_00053b34
0x053D66	move.w (0x1132,A5),D0w	0	0x001132	arcade_ROM	FUN_00053b34
0x053D6A	bset.l #0x3,D0	0	0x000003	arcade_ROM	FUN_00053b34
0x053D6E	move.w D0w,(0x1132,A5)	1	0x001132	arcade_ROM	FUN_00053b34
0x053D74	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053D78	cmpi.w #0x7,D0w	0	0x000007	arcade_ROM	FUN_00053b34
0x053D7C	bne.w 0x00053d94	0	0x053D94	arcade_ROM	FUN_00053b34
0x053D80	bsr.w 0x00053de4	0	0x053DE4	arcade_ROM	FUN_00053b34
0x053D84	bsr.w 0x00053dc8	0	0x053DC8	arcade_ROM	FUN_00053b34
0x053D88	move.w (0x1132,A5),D0w	0	0x001132	arcade_ROM	FUN_00053b34
0x053D8C	bset.l #0x3,D0	0	0x000003	arcade_ROM	FUN_00053b34
0x053D90	move.w D0w,(0x1132,A5)	1	0x001132	arcade_ROM	FUN_00053b34
0x053D96	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053D9A	cmpi.w #0x6,D0w	0	0x000006	arcade_ROM	FUN_00053b34
0x053D9E	bne.w 0x00053da6	0	0x053DA6	arcade_ROM	FUN_00053b34
0x053DA2	bsr.w 0x00053df2	0	0x053DF2	arcade_ROM	FUN_00053b34
0x053DA8	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053DAC	cmpi.w #0x8,D0w	0	0x000008	arcade_ROM	FUN_00053b34
0x053DB0	bne.w 0x00053db8	0	0x053DB8	arcade_ROM	FUN_00053b34
0x053DB4	bra.w 0x00053e00	0	0x053E00	arcade_ROM	FUN_00053b34
0x053DBA	andi.w #0x7f,D0w	0	0x00007F	arcade_ROM	FUN_00053b34
0x053DBE	cmpi.w #0x7e,D0w	0	0x00007E	arcade_ROM	FUN_00053b34
0x053DC2	beq.w 0x00053e14	0	0x053E14	arcade_ROM	FUN_00053b34
0x053DC6	bra.b 0x00053e20	0	0x053E20	arcade_ROM	FUN_00053b34
0x053DC8	move.w (0x10ce,A5),D0w	0	0x0010CE	arcade_ROM	FUN_00053dc8
0x053DCC	bset.l #0x2,D0	0	0x000002	arcade_ROM	FUN_00053dc8
0x053DD0	move.w D0w,(0x10ce,A5)	1	0x0010CE	arcade_ROM	FUN_00053dc8
0x053DD6	move.w (0x10ce,A5),D0w	0	0x0010CE	arcade_ROM	FUN_00053dd6
0x053DDA	bset.l #0x6,D0	0	0x000006	arcade_ROM	FUN_00053dd6
0x053DDE	move.w D0w,(0x10ce,A5)	1	0x0010CE	arcade_ROM	FUN_00053dd6
0x053DE4	move.w (0x10ce,A5),D0w	0	0x0010CE	arcade_ROM	FUN_00053de4
0x053DE8	bset.l #0x8,D0	0	0x000008	arcade_ROM	FUN_00053de4
0x053DEC	move.w D0w,(0x10ce,A5)	1	0x0010CE	arcade_ROM	FUN_00053de4
0x053DF2	move.w (0x10ce,A5),D0w	0	0x0010CE	arcade_ROM	FUN_00053df2
0x053DF6	bset.l #0x9,D0	0	0x000009	arcade_ROM	FUN_00053df2
0x053DFA	move.w D0w,(0x10ce,A5)	1	0x0010CE	arcade_ROM	FUN_00053df2
0x053E00	move.w (0x10ce,A5),D0w	0	0x0010CE	arcade_ROM	FUN_00053e00
0x053E04	bset.l #0x9,D0	0	0x000009	arcade_ROM	FUN_00053e00
0x053E08	move.w D0w,(0x10ce,A5)	1	0x0010CE	arcade_ROM	FUN_00053e00
0x053E0C	move.w #0x8,(0x10e8,A5)	0	0x000008	arcade_ROM	FUN_00053e00
0x053E0C	move.w #0x8,(0x10e8,A5)	1	0x0010E8	arcade_ROM	FUN_00053e00
0x053E12	bra.b 0x00053e20	0	0x053E20	arcade_ROM	FUN_00053e00
0x053E14	move.w (0x10ce,A5),D0w	0	0x0010CE	arcade_ROM	
0x053E18	bset.l #0x7,D0	0	0x000007	arcade_ROM	
0x053E1C	move.w D0w,(0x10ce,A5)	1	0x0010CE	arcade_ROM	
0x054F08	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x054F0C	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x054F12	clr.w (0x138a,A5)	0	0x00138A	arcade_ROM	
0x054F16	move.w #0x0,(0x1388,A5)	0	0x000000	arcade_ROM	
0x054F16	move.w #0x0,(0x1388,A5)	1	0x001388	arcade_ROM	
0x054F1E	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x054F22	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x054F28	clr.w (0x138a,A5)	0	0x00138A	arcade_ROM	
0x054F2C	move.w #0x1,(0x1388,A5)	0	0x000001	arcade_ROM	
0x054F2C	move.w #0x1,(0x1388,A5)	1	0x001388	arcade_ROM	
0x054F34	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x054F38	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x054F3E	clr.w (0x138a,A5)	0	0x00138A	arcade_ROM	
0x054F42	move.w #0x2,(0x1388,A5)	0	0x000002	arcade_ROM	
0x054F42	move.w #0x2,(0x1388,A5)	1	0x001388	arcade_ROM	
0x054F4A	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x054F4E	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x054F54	clr.w (0x138a,A5)	0	0x00138A	arcade_ROM	
0x054F58	move.w #0x3,(0x1388,A5)	0	0x000003	arcade_ROM	
0x054F58	move.w #0x3,(0x1388,A5)	1	0x001388	arcade_ROM	
0x054F60	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x054F64	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x054F6A	move.w #0xf,(0x1390,A5)	0	0x00000F	arcade_ROM	
0x054F6A	move.w #0xf,(0x1390,A5)	1	0x001390	arcade_ROM	
0x054F70	move.w #0x1,(0x140e,A5)	0	0x000001	arcade_ROM	
0x054F70	move.w #0x1,(0x140e,A5)	1	0x00140E	arcade_ROM	
0x054F76	cmpi.w #0x1,(0x1116,A5)	0	0x000001	arcade_ROM	
0x054F76	cmpi.w #0x1,(0x1116,A5)	1	0x001116	arcade_ROM	
0x054F7C	beq.b 0x00054f80	0	0x054F80	arcade_ROM	
0x054F7E	bra.b 0x00054f90	0	0x054F90	arcade_ROM	
0x054F80	cmpi.w #0xf,(0x110a,A5)	0	0x00000F	arcade_ROM	
0x054F80	cmpi.w #0xf,(0x110a,A5)	1	0x00110A	arcade_ROM	
0x054F86	bcs.b 0x00054f8e	0	0x054F8E	arcade_ROM	
0x054F88	move.w #0xe,(0x110a,A5)	0	0x00000E	arcade_ROM	
0x054F88	move.w #0xe,(0x110a,A5)	1	0x00110A	arcade_ROM	
0x054F8E	bra.b 0x00054fa2	0	0x054FA2	arcade_ROM	
0x054F90	cmpi.w #0xf,(0x110a,A5)	0	0x00000F	arcade_ROM	
0x054F90	cmpi.w #0xf,(0x110a,A5)	1	0x00110A	arcade_ROM	
0x054F96	bcs.b 0x00054fa2	0	0x054FA2	arcade_ROM	
0x054F98	clr.w (0x110a,A5)	0	0x00110A	arcade_ROM	
0x054F9C	move.w #0xff,(0x1108,A5)	0	0x0000FF	arcade_ROM	
0x054F9C	move.w #0xff,(0x1108,A5)	1	0x001108	arcade_ROM	
0x054FA4	subi.w #0x100,(0x13a,A5)	0	0x000100	arcade_ROM	
0x054FA4	subi.w #0x100,(0x13a,A5)	1	0x00013A	arcade_ROM	
0x054FAA	move.w #0x1,(0x12fc,A5)	0	0x000001	arcade_ROM	
0x054FAA	move.w #0x1,(0x12fc,A5)	1	0x0012FC	arcade_ROM	
0x054FB0	move.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x054FB0	move.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x054FB6	clr.w (0x1368,A5)	0	0x001368	arcade_ROM	
0x054FBC	subi.w #0x200,(0x13a,A5)	0	0x000200	arcade_ROM	
0x054FBC	subi.w #0x200,(0x13a,A5)	1	0x00013A	arcade_ROM	
0x054FC2	move.w #0x1,(0x12fc,A5)	0	0x000001	arcade_ROM	
0x054FC2	move.w #0x1,(0x12fc,A5)	1	0x0012FC	arcade_ROM	
0x054FC8	move.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x054FC8	move.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x054FCE	clr.w (0x1368,A5)	0	0x001368	arcade_ROM	
0x054FD4	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x054FD8	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x054FDE	addi.w #0x400,(0x13a,A5)	0	0x000400	arcade_ROM	
0x054FDE	addi.w #0x400,(0x13a,A5)	1	0x00013A	arcade_ROM	
0x054FE4	move.w #0x1,(0x12fc,A5)	0	0x000001	arcade_ROM	
0x054FE4	move.w #0x1,(0x12fc,A5)	1	0x0012FC	arcade_ROM	
0x054FEC	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x054FF0	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x054FF6	addi.w #0x800,(0x13a,A5)	0	0x000800	arcade_ROM	
0x054FF6	addi.w #0x800,(0x13a,A5)	1	0x00013A	arcade_ROM	
0x054FFC	move.w #0x1,(0x12fc,A5)	0	0x000001	arcade_ROM	
0x054FFC	move.w #0x1,(0x12fc,A5)	1	0x0012FC	arcade_ROM	
0x055004	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x055008	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x05500E	move.w #0x3000,(0x13a,A5)	0	0x003000	arcade_ROM	
0x05500E	move.w #0x3000,(0x13a,A5)	1	0x00013A	arcade_ROM	
0x055014	move.w #0x1,(0x12fc,A5)	0	0x000001	arcade_ROM	
0x055014	move.w #0x1,(0x12fc,A5)	1	0x0012FC	arcade_ROM	
0x05501C	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x055020	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x055028	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x05502C	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x055032	move.w #0x1,(0x1410,A5)	0	0x000001	arcade_ROM	
0x055032	move.w #0x1,(0x1410,A5)	1	0x001410	arcade_ROM	
0x055038	clr.w (0x141a,A5)	0	0x00141A	arcade_ROM	
0x05503E	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x055042	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x055048	move.w #0x1,(0x140c,A5)	0	0x000001	arcade_ROM	
0x055048	move.w #0x1,(0x140c,A5)	1	0x00140C	arcade_ROM	
0x05504E	clr.w (0x1412,A5)	0	0x001412	arcade_ROM	
0x055054	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x055058	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x055060	move.w #0xf,D0w	0	0x00000F	arcade_ROM	
0x055064	jsr 0x0003a0ec.l	0	0x03A0EC	arcade_ROM	
0x0551CC	cmpi.w #0x0,(0x40,A5)	0	0x000000	arcade_ROM	
0x0551CC	cmpi.w #0x0,(0x40,A5)	1	0x000040	arcade_ROM	
0x0551D2	bne.b 0x0005520c	0	0x05520C	arcade_ROM	
0x0551D4	move.w #0x1,(0x13c4,A5)	0	0x000001	arcade_ROM	
0x0551D4	move.w #0x1,(0x13c4,A5)	1	0x0013C4	arcade_ROM	
0x0551DA	cmpi.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x0551DA	cmpi.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x0551E0	beq.b 0x0005520c	0	0x05520C	arcade_ROM	
0x0551E2	cmpi.w #0x1,(0x12f0,A5)	0	0x000001	arcade_ROM	
0x0551E2	cmpi.w #0x1,(0x12f0,A5)	1	0x0012F0	arcade_ROM	
0x0551E8	beq.b 0x0005520c	0	0x05520C	arcade_ROM	
0x0551EA	cmpi.w #0x1,(0x130e,A5)	0	0x000001	arcade_ROM	
0x0551EA	cmpi.w #0x1,(0x130e,A5)	1	0x00130E	arcade_ROM	
0x0551F0	beq.b 0x0005520c	0	0x05520C	arcade_ROM	
0x0551F2	subi.w #0x200,(0x13a,A5)	0	0x000200	arcade_ROM	
0x0551F2	subi.w #0x200,(0x13a,A5)	1	0x00013A	arcade_ROM	
0x0551F8	move.w #0x1,(0x12fc,A5)	0	0x000001	arcade_ROM	
0x0551F8	move.w #0x1,(0x12fc,A5)	1	0x0012FC	arcade_ROM	
0x0551FE	move.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x0551FE	move.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x055204	clr.w (0x1368,A5)	0	0x001368	arcade_ROM	
0x055208	bsr.w 0x0005560c	0	0x05560C	arcade_ROM	
0x05520E	cmpi.w #0x0,(0x40,A5)	0	0x000000	arcade_ROM	
0x05520E	cmpi.w #0x0,(0x40,A5)	1	0x000040	arcade_ROM	
0x055214	bne.b 0x0005524e	0	0x05524E	arcade_ROM	
0x055216	move.w #0x1,(0x13c4,A5)	0	0x000001	arcade_ROM	
0x055216	move.w #0x1,(0x13c4,A5)	1	0x0013C4	arcade_ROM	
0x05521C	cmpi.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x05521C	cmpi.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x055222	beq.b 0x0005524e	0	0x05524E	arcade_ROM	
0x055224	cmpi.w #0x1,(0x12f0,A5)	0	0x000001	arcade_ROM	
0x055224	cmpi.w #0x1,(0x12f0,A5)	1	0x0012F0	arcade_ROM	
0x05522A	beq.b 0x0005524e	0	0x05524E	arcade_ROM	
0x05522C	cmpi.w #0x1,(0x130e,A5)	0	0x000001	arcade_ROM	
0x05522C	cmpi.w #0x1,(0x130e,A5)	1	0x00130E	arcade_ROM	
0x055232	beq.b 0x0005524e	0	0x05524E	arcade_ROM	
0x055234	subi.w #0x400,(0x13a,A5)	0	0x000400	arcade_ROM	
0x055234	subi.w #0x400,(0x13a,A5)	1	0x00013A	arcade_ROM	
0x05523A	move.w #0x1,(0x12fc,A5)	0	0x000001	arcade_ROM	
0x05523A	move.w #0x1,(0x12fc,A5)	1	0x0012FC	arcade_ROM	
0x055240	move.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x055240	move.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x055246	clr.w (0x1368,A5)	0	0x001368	arcade_ROM	
0x05524A	bsr.w 0x0005560c	0	0x05560C	arcade_ROM	
0x055250	cmpi.w #0x0,(0x40,A5)	0	0x000000	arcade_ROM	
0x055250	cmpi.w #0x0,(0x40,A5)	1	0x000040	arcade_ROM	
0x055256	bne.b 0x00055290	0	0x055290	arcade_ROM	
0x055258	move.w #0x1,(0x13c4,A5)	0	0x000001	arcade_ROM	
0x055258	move.w #0x1,(0x13c4,A5)	1	0x0013C4	arcade_ROM	
0x05525E	cmpi.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x05525E	cmpi.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x055264	beq.b 0x00055290	0	0x055290	arcade_ROM	
0x055266	cmpi.w #0x1,(0x12f0,A5)	0	0x000001	arcade_ROM	
0x055266	cmpi.w #0x1,(0x12f0,A5)	1	0x0012F0	arcade_ROM	
0x05526C	beq.b 0x00055290	0	0x055290	arcade_ROM	
0x05526E	cmpi.w #0x1,(0x130e,A5)	0	0x000001	arcade_ROM	
0x05526E	cmpi.w #0x1,(0x130e,A5)	1	0x00130E	arcade_ROM	
0x055274	beq.b 0x00055290	0	0x055290	arcade_ROM	
0x055276	subi.w #0x600,(0x13a,A5)	0	0x000600	arcade_ROM	
0x055276	subi.w #0x600,(0x13a,A5)	1	0x00013A	arcade_ROM	
0x05527C	move.w #0x1,(0x12fc,A5)	0	0x000001	arcade_ROM	
0x05527C	move.w #0x1,(0x12fc,A5)	1	0x0012FC	arcade_ROM	
0x055282	move.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x055282	move.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x055288	clr.w (0x1368,A5)	0	0x001368	arcade_ROM	
0x05528C	bsr.w 0x0005560c	0	0x05560C	arcade_ROM	
0x055292	cmpi.w #0x0,(0x40,A5)	0	0x000000	arcade_ROM	
0x055292	cmpi.w #0x0,(0x40,A5)	1	0x000040	arcade_ROM	
0x055298	bne.b 0x000552d2	0	0x0552D2	arcade_ROM	
0x05529A	move.w #0x1,(0x13c4,A5)	0	0x000001	arcade_ROM	
0x05529A	move.w #0x1,(0x13c4,A5)	1	0x0013C4	arcade_ROM	
0x0552A0	cmpi.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x0552A0	cmpi.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x0552A6	beq.b 0x000552d2	0	0x0552D2	arcade_ROM	
0x0552A8	cmpi.w #0x1,(0x12f0,A5)	0	0x000001	arcade_ROM	
0x0552A8	cmpi.w #0x1,(0x12f0,A5)	1	0x0012F0	arcade_ROM	
0x0552AE	beq.b 0x000552d2	0	0x0552D2	arcade_ROM	
0x0552B0	cmpi.w #0x1,(0x130e,A5)	0	0x000001	arcade_ROM	
0x0552B0	cmpi.w #0x1,(0x130e,A5)	1	0x00130E	arcade_ROM	
0x0552B6	beq.b 0x000552d2	0	0x0552D2	arcade_ROM	
0x0552B8	subi.w #0x800,(0x13a,A5)	0	0x000800	arcade_ROM	
0x0552B8	subi.w #0x800,(0x13a,A5)	1	0x00013A	arcade_ROM	
0x0552BE	move.w #0x1,(0x12fc,A5)	0	0x000001	arcade_ROM	
0x0552BE	move.w #0x1,(0x12fc,A5)	1	0x0012FC	arcade_ROM	
0x0552C4	move.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x0552C4	move.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x0552CA	clr.w (0x1368,A5)	0	0x001368	arcade_ROM	
0x0552CE	bsr.w 0x0005560c	0	0x05560C	arcade_ROM	
0x0552D4	cmpi.w #0x0,(0x40,A5)	0	0x000000	arcade_ROM	
0x0552D4	cmpi.w #0x0,(0x40,A5)	1	0x000040	arcade_ROM	
0x0552DA	bne.b 0x00055314	0	0x055314	arcade_ROM	
0x0552DC	move.w #0x1,(0x13c4,A5)	0	0x000001	arcade_ROM	
0x0552DC	move.w #0x1,(0x13c4,A5)	1	0x0013C4	arcade_ROM	
0x0552E2	cmpi.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x0552E2	cmpi.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x0552E8	beq.b 0x00055314	0	0x055314	arcade_ROM	
0x0552EA	cmpi.w #0x1,(0x12f0,A5)	0	0x000001	arcade_ROM	
0x0552EA	cmpi.w #0x1,(0x12f0,A5)	1	0x0012F0	arcade_ROM	
0x0552F0	beq.b 0x00055314	0	0x055314	arcade_ROM	
0x0552F2	cmpi.w #0x1,(0x130e,A5)	0	0x000001	arcade_ROM	
0x0552F2	cmpi.w #0x1,(0x130e,A5)	1	0x00130E	arcade_ROM	
0x0552F8	beq.b 0x00055314	0	0x055314	arcade_ROM	
0x0552FA	subi.w #0xa00,(0x13a,A5)	0	0x000A00	arcade_ROM	
0x0552FA	subi.w #0xa00,(0x13a,A5)	1	0x00013A	arcade_ROM	
0x055300	move.w #0x1,(0x12fc,A5)	0	0x000001	arcade_ROM	
0x055300	move.w #0x1,(0x12fc,A5)	1	0x0012FC	arcade_ROM	
0x055306	move.w #0x1,(0x1366,A5)	0	0x000001	arcade_ROM	
0x055306	move.w #0x1,(0x1366,A5)	1	0x001366	arcade_ROM	
0x05530C	clr.w (0x1368,A5)	0	0x001368	arcade_ROM	
0x055310	bsr.w 0x0005560c	0	0x05560C	arcade_ROM	
0x055316	cmpi.w #0x0,(0x40,A5)	0	0x000000	arcade_ROM	
0x055316	cmpi.w #0x0,(0x40,A5)	1	0x000040	arcade_ROM	
0x05531C	bne.b 0x00055344	0	0x055344	arcade_ROM	
0x05531E	move.w #0x1,(0x13c4,A5)	0	0x000001	arcade_ROM	
0x05531E	move.w #0x1,(0x13c4,A5)	1	0x0013C4	arcade_ROM	
0x055324	cmpi.w #0x1,(0x12f0,A5)	0	0x000001	arcade_ROM	
0x055324	cmpi.w #0x1,(0x12f0,A5)	1	0x0012F0	arcade_ROM	
0x05532A	beq.b 0x00055344	0	0x055344	arcade_ROM	
